stepcount,actiontime,target_temp,current_temp,Pval,Ival,Dval,outcome,movement
0,17-07-53,65,19.0,46.0,0,0,1,18.400000000000002
1,17-07-54,65,19.0,46.0,0,0,1,18.400000000000002
2,17-07-55,65,19.0625,45.9375,0,0,1,18.375
3,17-07-56,65,19.0,46.0,0,0,1,18.400000000000002
4,17-07-57,65,19.0,46.0,0,0,1,18.400000000000002
5,17-07-58,65,19.0625,45.9375,0,0,1,18.375
6,17-07-59,65,19.0625,45.9375,0,0,1,18.375
7,17-08-00,65,19.0,46.0,0,0,1,18.400000000000002
8,17-08-01,65,19.0,46.0,0,0,1,18.400000000000002
9,17-08-02,65,19.0,46.0,0,0,1,18.400000000000002
10,17-08-03,65,19.0,46.0,0,0,1,18.400000000000002
11,17-08-04,65,19.0,46.0,0,0,1,18.400000000000002
12,17-08-05,65,19.0,46.0,0,0,1,18.400000000000002
13,17-08-06,65,19.0,46.0,0,0,1,18.400000000000002
14,17-08-07,65,19.0,46.0,0,0,1,18.400000000000002
15,17-08-08,65,19.0,46.0,0,0,1,18.400000000000002
16,17-08-09,65,19.0,46.0,0,0,1,18.400000000000002
17,17-08-10,65,19.0,46.0,0,0,1,18.400000000000002
18,17-08-11,65,19.0,46.0,0,0,1,18.400000000000002
19,17-08-12,65,19.0,46.0,0,0,1,18.400000000000002
20,17-08-13,65,19.0,46.0,0,0,1,18.400000000000002
21,17-08-14,65,19.0,46.0,0,0,1,18.400000000000002
22,17-08-15,65,18.9375,46.0625,0,0,1,18.425
23,17-08-16,65,19.0,46.0,0,0,1,18.400000000000002
24,17-08-17,65,19.0,46.0,0,0,1,18.400000000000002
25,17-08-18,65,18.9375,46.0625,0,0,1,18.425
26,17-08-19,65,19.0,46.0,0,0,1,18.400000000000002
27,17-08-20,65,19.0,46.0,0,0,1,18.400000000000002
28,17-08-21,65,19.0,46.0,0,0,1,18.400000000000002
29,17-08-22,65,19.0,46.0,0,0,1,18.400000000000002
30,17-08-23,65,18.9375,46.0625,0,0,1,18.425
31,17-08-24,65,18.9375,46.0625,0,0,1,18.425
32,17-08-25,65,18.9375,46.0625,0,0,1,18.425
33,17-08-26,65,18.9375,46.0625,0,0,1,18.425
34,17-08-27,65,18.875,46.125,0,0,1,18.45
35,17-08-28,65,18.9375,46.0625,0,0,1,18.425
36,17-08-29,65,19.0,46.0,0,0,1,18.400000000000002
37,17-08-30,65,19.0,46.0,0,0,1,18.400000000000002
38,17-08-31,65,18.9375,46.0625,0,0,1,18.425
39,17-08-32,65,18.9375,46.0625,0,0,1,18.425
40,17-08-33,65,18.9375,46.0625,0,0,1,18.425
41,17-08-34,65,18.9375,46.0625,0,0,1,18.425
42,17-08-35,65,18.9375,46.0625,0,0,1,18.425
43,17-08-36,65,19.0,46.0,0,0,1,18.400000000000002
44,17-08-37,65,19.0,46.0,0,0,1,18.400000000000002
45,17-08-38,65,18.9375,46.0625,0,0,1,18.425
46,17-08-39,65,18.9375,46.0625,0,0,1,18.425
47,17-08-40,65,18.9375,46.0625,0,0,1,18.425
48,17-08-41,65,18.9375,46.0625,0,0,1,18.425
49,17-08-42,65,18.9375,46.0625,0,0,1,18.425
50,17-08-43,65,18.9375,46.0625,0,0,1,18.425
51,17-08-44,65,19.0,46.0,0,0,1,18.400000000000002
52,17-08-45,65,18.9375,46.0625,0,0,1,18.425
53,17-08-46,65,18.9375,46.0625,0,0,1,18.425
54,17-08-47,65,18.9375,46.0625,0,0,1,18.425
55,17-08-48,65,18.875,46.125,0,0,1,18.45
56,17-08-49,65,18.9375,46.0625,0,0,1,18.425
57,17-08-50,65,18.9375,46.0625,0,0,1,18.425
58,17-08-51,65,18.9375,46.0625,0,0,1,18.425
59,17-08-52,65,18.875,46.125,0,0,1,18.45
60,17-08-53,65,18.875,46.125,0,0,1,18.45
61,17-08-54,65,18.875,46.125,0,0,1,18.45
62,17-08-55,65,18.875,46.125,0,0,1,18.45
63,17-08-56,65,18.9375,46.0625,0,0,1,18.425
64,17-08-57,65,18.875,46.125,0,0,1,18.45
65,17-08-58,65,18.9375,46.0625,0,0,1,18.425
66,17-08-59,65,18.875,46.125,0,0,1,18.45
67,17-09-00,65,18.9375,46.0625,0,0,1,18.425
68,17-09-01,65,18.9375,46.0625,0,0,1,18.425
69,17-09-02,65,18.875,46.125,0,0,1,18.45
70,17-09-03,65,18.875,46.125,0,0,1,18.45
71,17-09-04,65,18.875,46.125,0,0,1,18.45
72,17-09-05,65,18.9375,46.0625,0,0,1,18.425
73,17-09-06,65,18.875,46.125,0,0,1,18.45
74,17-09-07,65,18.875,46.125,0,0,1,18.45
75,17-09-08,65,18.875,46.125,0,0,1,18.45
76,17-09-09,65,18.875,46.125,0,0,1,18.45
77,17-09-10,65,18.875,46.125,0,0,1,18.45
78,17-09-11,65,18.875,46.125,0,0,1,18.45
79,17-09-12,65,18.875,46.125,0,0,1,18.45
80,17-09-13,65,18.8125,46.1875,0,0,1,18.475
81,17-09-14,65,18.875,46.125,0,0,1,18.45
82,17-09-15,65,18.875,46.125,0,0,1,18.45
83,17-09-16,65,18.875,46.125,0,0,1,18.45
84,17-09-17,65,18.875,46.125,0,0,1,18.45
85,17-09-18,65,18.875,46.125,0,0,1,18.45
86,17-09-19,65,18.8125,46.1875,0,0,1,18.475
87,17-09-20,65,18.8125,46.1875,0,0,1,18.475
88,17-09-21,65,18.875,46.125,0,0,1,18.45
89,17-09-22,65,18.8125,46.1875,0,0,1,18.475
90,17-09-23,65,18.875,46.125,0,0,1,18.45
91,17-09-24,65,18.8125,46.1875,0,0,1,18.475
92,17-09-25,65,18.8125,46.1875,0,0,1,18.475
93,17-09-26,65,18.875,46.125,0,0,1,18.45
94,17-09-27,65,18.8125,46.1875,0,0,1,18.475
95,17-09-28,65,18.8125,46.1875,0,0,1,18.475
96,17-09-29,65,18.8125,46.1875,0,0,1,18.475
97,17-09-30,65,18.8125,46.1875,0,0,1,18.475
