stepcount,actiontime,target_temp,current_temp,Pval,Ival,Dval,outcome,movement
0,13-34-02,65,20.1875,44.8125,0,0,1,44.8125
1,13-34-03,65,20.25,44.75,0,0,1,44.75
2,13-34-04,65,20.1875,44.8125,0,0,1,44.8125
3,13-34-05,65,20.1875,44.8125,0,0,1,44.8125
4,13-34-06,65,20.25,44.75,0,0,1,44.75
5,13-34-07,65,20.1875,44.8125,0,0,1,44.8125
6,13-34-08,65,20.25,44.75,0,0,1,44.75
7,13-34-09,65,20.25,44.75,0,0,1,44.75
8,13-34-10,65,20.1875,44.8125,0,0,1,44.8125
9,13-34-11,65,20.25,44.75,0,0,1,44.75
10,13-34-12,65,20.25,44.75,0,0,1,44.75
11,13-34-13,65,20.25,44.75,0,0,1,44.75
12,13-34-14,65,20.25,44.75,0,0,1,44.75
13,13-34-15,65,20.25,44.75,0,0,1,44.75
14,13-34-16,65,20.25,44.75,0,0,1,44.75
15,13-34-17,65,20.25,44.75,0,0,1,44.75
16,13-34-18,65,20.1875,44.8125,0,0,1,44.8125
17,13-34-19,65,20.25,44.75,0,0,1,44.75
18,13-34-20,65,20.25,44.75,0,0,1,44.75
19,13-34-21,65,20.25,44.75,0,0,1,44.75
20,13-34-22,65,20.1875,44.8125,0,0,1,44.8125
21,13-34-23,65,20.1875,44.8125,0,0,1,44.8125
22,13-34-24,65,20.25,44.75,0,0,1,44.75
23,13-34-25,65,20.1875,44.8125,0,0,1,44.8125
24,13-34-26,65,20.25,44.75,0,0,1,44.75
25,13-34-27,65,20.3125,44.6875,0,0,1,44.6875
26,13-34-28,65,20.25,44.75,0,0,1,44.75
27,13-34-29,65,20.25,44.75,0,0,1,44.75
28,13-34-30,65,20.25,44.75,0,0,1,44.75
29,13-34-31,65,20.25,44.75,0,0,1,44.75
30,13-34-32,65,20.25,44.75,0,0,1,44.75
31,13-34-33,65,20.25,44.75,0,0,1,44.75
32,13-34-34,65,20.3125,44.6875,0,0,1,44.6875
33,13-34-35,65,20.25,44.75,0,0,1,44.75
34,13-34-36,65,20.3125,44.6875,0,0,1,44.6875
35,13-34-37,65,20.3125,44.6875,0,0,1,44.6875
36,13-34-38,65,20.25,44.75,0,0,1,44.75
37,13-34-39,65,20.3125,44.6875,0,0,1,44.6875
38,13-34-40,65,20.3125,44.6875,0,0,1,44.6875
39,13-34-41,65,20.3125,44.6875,0,0,1,44.6875
40,13-34-42,65,20.3125,44.6875,0,0,1,44.6875
41,13-34-43,65,20.3125,44.6875,0,0,1,44.6875
42,13-34-44,65,20.3125,44.6875,0,0,1,44.6875
43,13-34-45,65,20.25,44.75,0,0,1,44.75
44,13-34-46,65,20.3125,44.6875,0,0,1,44.6875
45,13-34-47,65,20.3125,44.6875,0,0,1,44.6875
46,13-34-48,65,20.3125,44.6875,0,0,1,44.6875
47,13-34-49,65,20.3125,44.6875,0,0,1,44.6875
48,13-34-50,65,20.3125,44.6875,0,0,1,44.6875
49,13-34-51,65,20.3125,44.6875,0,0,1,44.6875
50,13-34-52,65,20.375,44.625,0,0,1,44.625
51,13-34-53,65,20.4375,44.5625,0,0,1,44.5625
52,13-34-54,65,20.4375,44.5625,0,0,1,44.5625
53,13-34-55,65,20.5,44.5,0,0,1,44.5
54,13-34-56,65,20.5,44.5,0,0,1,44.5
55,13-34-57,65,20.4375,44.5625,0,0,1,44.5625
56,13-34-58,65,20.5,44.5,0,0,1,44.5
57,13-34-59,65,20.5,44.5,0,0,1,44.5
58,13-35-00,65,20.5,44.5,0,0,1,44.5
59,13-35-01,65,20.5,44.5,0,0,1,44.5
60,13-35-02,65,20.5,44.5,0,0,1,44.5
61,13-35-03,65,20.5,44.5,0,0,1,44.5
62,13-35-04,65,20.5625,44.4375,0,0,1,44.4375
63,13-35-05,65,20.5625,44.4375,0,0,1,44.4375
64,13-35-06,65,20.625,44.375,0,0,1,44.375
65,13-35-07,65,20.625,44.375,0,0,1,44.375
66,13-35-08,65,20.6875,44.3125,0,0,1,44.3125
67,13-35-09,65,20.6875,44.3125,0,0,1,44.3125
68,13-35-10,65,20.75,44.25,0,0,1,44.25
69,13-35-11,65,20.75,44.25,0,0,1,44.25
70,13-35-12,65,20.8125,44.1875,0,0,1,44.1875
71,13-35-13,65,20.875,44.125,0,0,1,44.125
72,13-35-14,65,20.875,44.125,0,0,1,44.125
73,13-35-15,65,20.9375,44.0625,0,0,1,44.0625
74,13-35-16,65,20.9375,44.0625,0,0,1,44.0625
75,13-35-17,65,20.9375,44.0625,0,0,1,44.0625
76,13-35-18,65,21.0,44.0,0,0,1,44.0
77,13-35-19,65,21.0625,43.9375,0,0,1,43.9375
78,13-35-20,65,21.0625,43.9375,0,0,1,43.9375
79,13-35-21,65,21.125,43.875,0,0,1,43.875
80,13-35-22,65,21.25,43.75,0,0,1,43.75
81,13-35-23,65,21.3125,43.6875,0,0,1,43.6875
82,13-35-24,65,21.375,43.625,0,0,1,43.625
83,13-35-25,65,21.4375,43.5625,0,0,1,43.5625
84,13-35-26,65,21.5,43.5,0,0,1,43.5
85,13-35-27,65,21.5,43.5,0,0,1,43.5
86,13-35-28,65,21.5,43.5,0,0,1,43.5
87,13-35-29,65,21.5,43.5,0,0,1,43.5
88,13-35-30,65,21.5625,43.4375,0,0,1,43.4375
89,13-35-31,65,21.5625,43.4375,0,0,1,43.4375
90,13-35-32,65,21.625,43.375,0,0,1,43.375
91,13-35-33,65,21.75,43.25,0,0,1,43.25
92,13-35-34,65,21.8125,43.1875,0,0,1,43.1875
93,13-35-35,65,21.9375,43.0625,0,0,1,43.0625
94,13-35-36,65,22.0,43.0,0,0,1,43.0
95,13-35-37,65,22.0,43.0,0,0,1,43.0
96,13-35-38,65,22.0,43.0,0,0,1,43.0
97,13-35-39,65,22.0,43.0,0,0,1,43.0
98,13-35-40,65,22.0625,42.9375,0,0,1,42.9375
99,13-35-41,65,22.0625,42.9375,0,0,1,42.9375
100,13-35-42,65,22.0625,42.9375,0,0,1,42.9375
101,13-35-43,65,22.0625,42.9375,0,0,1,42.9375
102,13-35-44,65,22.0,43.0,0,0,1,43.0
103,13-35-45,65,22.0625,42.9375,0,0,1,42.9375
104,13-35-46,65,22.125,42.875,0,0,1,42.875
105,13-35-47,65,22.1875,42.8125,0,0,1,42.8125
106,13-35-48,65,22.3125,42.6875,0,0,1,42.6875
107,13-35-49,65,22.4375,42.5625,0,0,1,42.5625
108,13-35-50,65,22.4375,42.5625,0,0,1,42.5625
109,13-35-51,65,22.5,42.5,0,0,1,42.5
110,13-35-52,65,22.5,42.5,0,0,1,42.5
111,13-35-53,65,22.5625,42.4375,0,0,1,42.4375
112,13-35-54,65,22.5625,42.4375,0,0,1,42.4375
113,13-35-55,65,22.625,42.375,0,0,1,42.375
114,13-35-56,65,22.6875,42.3125,0,0,1,42.3125
115,13-35-57,65,22.625,42.375,0,0,1,42.375
116,13-35-58,65,22.625,42.375,0,0,1,42.375
117,13-35-59,65,22.625,42.375,0,0,1,42.375
118,13-36-00,65,22.625,42.375,0,0,1,42.375
119,13-36-01,65,22.5625,42.4375,0,0,1,42.4375
120,13-36-02,65,22.5625,42.4375,0,0,1,42.4375
121,13-36-03,65,22.625,42.375,0,0,1,42.375
122,13-36-04,65,22.625,42.375,0,0,1,42.375
123,13-36-05,65,22.6875,42.3125,0,0,1,42.3125
124,13-36-06,65,22.6875,42.3125,0,0,1,42.3125
125,13-36-07,65,22.6875,42.3125,0,0,1,42.3125
126,13-36-08,65,22.6875,42.3125,0,0,1,42.3125
127,13-36-09,65,22.75,42.25,0,0,1,42.25
