stepcount,actiontime,target_temp,current_temp,Pval,Ival,Dval,outcome,movement
0,10-12-52,60,19.5625,40.4375,1,0,1,40.4475
1,10-12-53,60,19.625,40.375,1,0.0625,1,37.26
2,10-12-56,60,19.5625,40.4375,1,-0.0625,1,43.5725
3,10-12-57,60,19.5625,40.4375,1,0.0,1,40.4475
4,10-13-00,60,19.5625,40.4375,1,0.0,1,40.4475
5,10-13-01,60,19.625,40.375,1,0.0625,1,37.26
6,10-13-03,60,19.5,40.5,1,-0.125,1,46.76
7,10-13-04,60,19.5625,40.4375,1,0.0625,1,37.3225
8,10-13-07,60,19.5625,40.4375,1,0.0,1,40.4475
9,10-13-08,60,19.625,40.375,1,0.0625,1,37.26
10,10-13-11,60,19.5625,40.4375,1,-0.0625,1,43.5725
11,10-13-12,60,19.5625,40.4375,1,0.0,1,40.4475
12,10-13-15,60,19.5625,40.4375,1,0.0,1,40.4475
13,10-13-16,60,19.625,40.375,1,0.0625,1,37.26
14,10-13-18,60,19.625,40.375,1,0.0,1,40.385
15,10-13-19,60,19.625,40.375,1,0.0,1,40.385
16,10-13-22,60,19.5625,40.4375,1,-0.0625,1,43.5725
17,10-13-23,60,19.6875,40.3125,1,0.125,1,34.0725
18,10-13-26,60,19.6875,40.3125,1,0.0,1,40.3225
19,10-13-27,60,19.75,40.25,1,0.0625,1,37.135
20,10-13-30,60,19.9375,40.0625,1,0.1875,1,30.697499999999998
21,10-13-31,60,20.0,40.0,1,0.0625,1,36.885
22,10-13-34,60,20.1875,39.8125,1,0.1875,1,30.447499999999998
23,10-13-34,60,20.3125,39.6875,1,0.125,1,33.4475
24,10-13-37,60,20.375,39.625,1,0.0625,1,36.51
25,10-13-38,60,20.4375,39.5625,1,0.0625,1,36.4475
26,10-13-41,60,20.375,39.625,1,-0.0625,1,42.76
27,10-13-42,60,20.375,39.625,1,0.0,1,39.635
28,10-13-45,60,20.375,39.625,1,0.0,1,39.635
29,10-13-46,60,20.4375,39.5625,1,0.0625,1,36.4475
30,10-13-49,60,20.4375,39.5625,1,0.0,1,39.5725
31,10-13-49,60,20.625,39.375,1,0.1875,1,30.009999999999998
32,10-13-52,60,20.75,39.25,1,0.125,1,33.01
33,10-13-53,60,20.75,39.25,1,0.0,1,39.26
34,10-13-56,60,20.625,39.375,1,-0.125,1,45.635
35,10-13-57,60,20.6875,39.3125,1,0.0625,1,36.1975
36,10-14-00,60,20.875,39.125,1,0.1875,1,29.759999999999998
37,10-14-01,60,20.9375,39.0625,1,0.0625,1,35.9475
38,10-14-04,60,20.9375,39.0625,1,0.0,1,39.0725
39,10-14-04,60,21.0,39.0,1,0.0625,1,35.885
40,10-14-07,60,21.0,39.0,1,0.0,1,39.01
41,10-14-08,60,21.0625,38.9375,1,0.0625,1,35.8225
42,10-14-11,60,21.125,38.875,1,0.0625,1,35.76
43,10-14-12,60,21.125,38.875,1,0.0,1,38.885
44,10-14-15,60,21.0,39.0,1,-0.125,1,45.26
45,10-14-16,60,21.0,39.0,1,0.0,1,39.01
46,10-14-19,60,21.25,38.75,1,0.25,1,26.259999999999998
47,10-14-20,60,21.375,38.625,1,0.125,1,32.385
48,10-14-22,60,21.625,38.375,1,0.25,1,25.884999999999998
49,10-14-23,60,21.6875,38.3125,1,0.0625,1,35.1975
50,10-14-26,60,21.6875,38.3125,1,0.0,1,38.3225
51,10-14-27,60,21.6875,38.3125,1,0.0,1,38.3225
52,10-14-30,60,21.875,38.125,1,0.1875,1,28.759999999999998
53,10-14-31,60,21.9375,38.0625,1,0.0625,1,34.9475
54,10-14-34,60,22.0625,37.9375,1,0.125,1,31.697499999999998
55,10-14-35,60,22.125,37.875,1,0.0625,1,34.76
56,10-14-37,60,22.1875,37.8125,1,0.0625,1,34.6975
57,10-14-38,60,22.125,37.875,1,-0.0625,1,41.01
58,10-14-41,60,22.0625,37.9375,1,-0.0625,1,41.0725
59,10-14-42,60,22.0625,37.9375,1,0.0,1,37.9475
60,10-14-45,60,22.25,37.75,1,0.1875,1,28.384999999999998
61,10-14-46,60,22.375,37.625,1,0.125,1,31.384999999999998
62,10-14-49,60,22.5,37.5,1,0.125,1,31.259999999999998
63,10-14-50,60,22.625,37.375,1,0.125,1,31.134999999999998
64,10-14-52,60,22.625,37.375,1,0.0,1,37.385
65,10-14-53,60,22.5625,37.4375,1,-0.0625,1,40.5725
66,10-14-56,60,22.6875,37.3125,1,0.125,1,31.072499999999998
67,10-14-57,60,22.6875,37.3125,1,0.0,1,37.3225
68,10-15-00,60,22.9375,37.0625,1,0.25,1,24.572499999999998
69,10-15-01,60,23.0,37.0,1,0.0625,1,33.885
70,10-15-04,60,22.875,37.125,1,-0.125,1,43.385
71,10-15-05,60,22.8125,37.1875,1,-0.0625,1,40.3225
72,10-15-08,60,23.0625,36.9375,1,0.25,1,24.447499999999998
73,10-15-08,60,23.25,36.75,1,0.1875,1,27.384999999999998
74,10-15-11,60,23.6875,36.3125,1,0.4375,1,14.447499999999998
75,10-15-12,60,23.875,36.125,1,0.1875,1,26.759999999999998
76,10-15-15,60,24.1875,35.8125,1,0.3125,1,20.197499999999998
77,10-15-16,60,24.25,35.75,1,0.0625,1,32.635
78,10-15-19,60,24.25,35.75,1,0.0,1,35.76
79,10-15-20,60,24.375,35.625,1,0.125,1,29.384999999999998
80,10-15-23,60,24.625,35.375,1,0.25,1,22.884999999999998
81,10-15-23,60,24.6875,35.3125,1,0.0625,1,32.1975
82,10-15-26,60,24.625,35.375,1,-0.0625,1,38.51
83,10-15-27,60,24.5625,35.4375,1,-0.0625,1,38.5725
84,10-15-30,60,24.5,35.5,1,-0.0625,1,38.635
85,10-15-31,60,24.5625,35.4375,1,0.0625,1,32.3225
86,10-15-34,60,24.5625,35.4375,1,0.0,1,35.4475
87,10-15-35,60,24.625,35.375,1,0.0625,1,32.26
88,10-15-38,60,25.1875,34.8125,1,0.5625,1,6.697499999999998
89,10-15-38,60,25.3125,34.6875,1,0.125,1,28.447499999999998
90,10-15-41,60,25.4375,34.5625,1,0.125,1,28.322499999999998
91,10-15-42,60,25.4375,34.5625,1,0.0,1,34.5725
92,10-15-45,60,25.125,34.875,1,-0.3125,1,50.51
93,10-15-46,60,25.0625,34.9375,1,-0.0625,1,38.0725
94,10-15-49,60,24.875,35.125,1,-0.1875,1,44.51
95,10-15-50,60,25.0,35.0,1,0.125,1,28.759999999999998
96,10-15-53,60,25.0,35.0,1,0.0,1,35.01
97,10-15-54,60,25.5625,34.4375,1,0.5625,1,6.322499999999998
98,10-15-56,60,25.5625,34.4375,1,0.0,1,34.4475
99,10-15-57,60,25.5,34.5,1,-0.0625,1,37.635
100,10-16-00,60,25.4375,34.5625,1,-0.0625,1,37.6975
101,10-16-02,60,25.25,34.75,1,-0.1875,1,44.135
102,10-16-04,60,25.375,34.625,1,0.125,1,28.384999999999998
